date,transfers_in,ward_occupancy_start_of_day,ed_census_prior_evening,day_of_week,month,is_holiday,avg_ed_wait_time_hrs
2016-03-06,0.0,0.821,55.0,Sunday,3,False,1.3
2016-03-07,0.0,0.75,72.0,Monday,3,False,3.7
2016-03-08,2.0,,71.0,Tuesday,3,False,2.7
2016-03-09,0.0,0.714,86.0,Wednesday,3,False,4.3
2016-03-10,1.0,0.643,93.0,Thursday,3,False,6.4
2016-03-11,1.0,0.679,75.0,Friday,3,False,4.5
2016-03-12,3.0,0.679,132.0,Saturday,3,False,5.2
2016-03-13,1.0,0.679,85.0,Sunday,3,False,2.5
2016-03-14,1.0,0.607,101.0,Monday,3,False,3.7
2016-03-15,0.0,0.571,79.0,Tuesday,3,False,4.4
2016-03-16,1.0,0.571,115.0,Wednesday,3,False,4.9
2016-03-17,,0.571,109.0,Thursday,3,False,5.8
2016-03-18,1.0,0.643,79.0,Friday,3,False,2.8
2016-03-19,5.0,0.821,134.0,Saturday,3,False,4.3
2016-03-20,0.0,0.75,87.0,Sunday,3,False,4.1
2016-03-21,1.0,0.786,99.0,Monday,3,False,3.9
2016-03-22,0.0,0.786,76.0,Tuesday,3,False,3.2
2016-03-23,4.0,0.857,121.0,Wednesday,3,False,3.7
2016-03-24,0.0,0.821,90.0,Thursday,3,False,3.2
2016-03-25,0.0,0.857,78.0,Friday,3,True,4.2
2016-03-26,2.0,0.857,91.0,Saturday,3,False,2.9
2016-03-27,1.0,0.821,84.0,Sunday,3,True,2.5
2016-03-28,0.0,,78.0,Monday,3,True,2.7
2016-03-29,0.0,,90.0,Tuesday,3,False,2.6
2016-03-30,0.0,0.429,101.0,Wednesday,3,False,5.2
2016-03-31,1.0,0.464,116.0,Thursday,3,False,5.5
2016-04-01,4.0,0.536,84.0,Friday,4,False,2.1
2016-04-02,1.0,0.5,95.0,Saturday,4,False,4.2
2016-04-03,3.0,0.607,78.0,Sunday,4,False,1.4
2016-04-04,1.0,0.679,47.0,Monday,4,False,3.3
2016-04-05,3.0,0.714,93.0,Tuesday,4,False,1.8
2016-04-06,1.0,0.75,59.0,Wednesday,4,False,2.6
2016-04-07,1.0,0.643,57.0,Thursday,4,False,4.4
2016-04-08,2.0,0.679,68.0,Friday,4,False,1.9
2016-04-09,1.0,0.75,79.0,Saturday,4,False,4.5
2016-04-10,3.0,0.821,101.0,Sunday,4,False,4.7
2016-04-11,1.0,0.929,68.0,Monday,4,False,3.9
2016-04-12,1.0,0.786,61.0,Tuesday,4,False,3.3
2016-04-13,1.0,0.786,65.0,Wednesday,4,False,2.7
2016-04-14,1.0,0.679,67.0,Thursday,4,False,3.6
2016-04-15,3.0,0.75,96.0,Friday,4,False,4.8
2016-04-16,0.0,0.5,57.0,Saturday,4,False,2.8
2016-04-17,1.0,0.464,77.0,Sunday,4,False,4.8
2016-04-18,4.0,0.571,112.0,Monday,4,False,7.3
2016-04-19,2.0,0.607,69.0,Tuesday,4,False,3.4
2016-04-20,0.0,0.5,43.0,Wednesday,4,False,5.0
2016-04-21,0.0,0.536,70.0,Thursday,4,False,3.9
2016-04-22,4.0,0.607,82.0,Friday,4,False,5.1
2016-04-23,2.0,0.679,47.0,Saturday,4,False,4.1
2016-04-24,0.0,0.571,45.0,Sunday,4,False,1.9
2016-04-25,4.0,0.75,90.0,Monday,4,False,3.8
2016-04-26,,,74.0,Tuesday,4,False,2.4
2016-04-27,3.0,0.821,85.0,Wednesday,4,True,
2016-04-28,1.0,0.786,74.0,Thursday,4,False,3.1
2016-04-29,3.0,0.786,88.0,Friday,4,False,3.1
2016-04-30,0.0,0.75,57.0,Saturday,4,False,2.5
2016-05-01,,0.75,54.0,Sunday,5,False,4.5
2016-05-02,2.0,0.786,,Monday,5,False,1.6
2016-05-03,3.0,0.786,95.0,Tuesday,5,False,5.4
2016-05-04,3.0,0.821,76.0,Wednesday,5,False,5.1
2016-05-05,3.0,0.929,78.0,Thursday,5,True,4.3
2016-05-06,3.0,,87.0,Friday,5,False,3.8
2016-05-07,3.0,1.0,80.0,Saturday,5,False,4.0
2016-05-08,1.0,0.964,76.0,Sunday,5,False,0.4
2016-05-09,1.0,0.929,89.0,Monday,5,False,6.2
2016-05-10,1.0,0.964,59.0,Tuesday,5,False,3.7
2016-05-11,1.0,1.0,73.0,Wednesday,5,False,1.9
2016-05-12,0.0,0.929,68.0,Thursday,5,False,2.5
2016-05-13,0.0,0.821,62.0,Friday,5,False,4.3
2016-05-14,0.0,0.75,62.0,Saturday,5,False,1.9
2016-05-15,0.0,0.679,35.0,Sunday,5,True,
2016-05-16,0.0,0.571,80.0,Monday,5,True,1.0
2016-05-17,1.0,0.571,,Tuesday,5,False,3.7
2016-05-18,2.0,0.607,77.0,Wednesday,5,False,2.2
2016-05-19,0.0,0.571,39.0,Thursday,5,False,
2016-05-20,1.0,0.536,62.0,Friday,5,False,0.5
2016-05-21,3.0,,90.0,Saturday,5,False,
2016-05-22,0.0,0.571,49.0,Sunday,5,False,4.5
2016-05-23,,0.643,83.0,Monday,5,False,3.9
2016-05-24,2.0,0.75,52.0,Tuesday,5,False,2.8
2016-05-25,2.0,0.786,74.0,Wednesday,5,False,1.9
2016-05-26,1.0,0.75,59.0,Thursday,5,False,1.5
2016-05-27,4.0,0.821,97.0,Friday,5,False,6.4
2016-05-28,0.0,0.786,67.0,Saturday,5,False,2.6
2016-05-29,4.0,0.821,110.0,Sunday,5,False,4.7
2016-05-30,2.0,0.786,72.0,Monday,5,False,1.0
2016-05-31,1.0,0.607,69.0,Tuesday,5,False,
2016-06-01,3.0,0.679,81.0,Wednesday,6,False,2.4
2016-06-02,0.0,0.571,42.0,Thursday,6,False,3.1
2016-06-03,2.0,0.607,38.0,Friday,6,False,2.6
2016-06-04,4.0,0.571,100.0,Saturday,6,False,2.5
2016-06-05,2.0,0.679,,Sunday,6,False,1.8
2016-06-06,3.0,0.714,77.0,Monday,6,False,6.4
2016-06-07,4.0,0.714,93.0,Tuesday,6,False,3.9
2016-06-08,2.0,0.679,57.0,Wednesday,6,False,1.7
2016-06-09,2.0,0.75,70.0,Thursday,6,False,2.8
2016-06-10,3.0,0.75,65.0,Friday,6,False,2.1
2016-06-11,1.0,0.75,31.0,Saturday,6,False,2.3
2016-06-12,3.0,0.857,64.0,Sunday,6,False,1.5
2016-06-13,,0.893,49.0,Monday,6,False,2.0
2016-06-14,1.0,0.929,57.0,Tuesday,6,False,1.1
2016-06-15,3.0,1.036,86.0,Wednesday,6,False,3.9
2016-06-16,0.0,1.036,48.0,Thursday,6,False,1.0
2016-06-17,0.0,0.857,30.0,Friday,6,False,0.6
2016-06-18,0.0,0.893,28.0,Saturday,6,False,2.2
2016-06-19,0.0,0.786,49.0,Sunday,6,False,3.7
2016-06-20,2.0,0.714,65.0,Monday,6,False,3.8
2016-06-21,0.0,0.607,45.0,Tuesday,6,False,1.8
2016-06-22,0.0,0.5,35.0,Wednesday,6,False,2.3
2016-06-23,3.0,0.571,73.0,Thursday,6,False,2.6
2016-06-24,1.0,0.536,72.0,Friday,6,False,1.5
2016-06-25,0.0,0.5,28.0,Saturday,6,False,1.0
2016-06-26,0.0,0.429,33.0,Sunday,6,False,1.2
2016-06-27,2.0,0.464,62.0,Monday,6,False,3.7
2016-06-28,0.0,0.357,28.0,Tuesday,6,False,1.1
2016-06-29,0.0,0.321,64.0,Wednesday,6,False,3.5
2016-06-30,0.0,0.286,53.0,Thursday,6,False,4.8
2016-07-01,1.0,0.286,40.0,Friday,7,False,2.2
2016-07-02,0.0,0.286,39.0,Saturday,7,False,0.4
2016-07-03,0.0,0.286,32.0,Sunday,7,False,0.4
2016-07-04,2.0,0.321,65.0,Monday,7,False,2.5
2016-07-05,1.0,0.357,43.0,Tuesday,7,False,2.2
2016-07-06,1.0,0.393,54.0,Wednesday,7,False,3.8
2016-07-07,2.0,0.429,54.0,Thursday,7,False,3.0
2016-07-08,3.0,0.5,86.0,Friday,7,False,4.1
2016-07-09,1.0,0.464,49.0,Saturday,7,False,3.0
2016-07-10,3.0,0.536,68.0,Sunday,7,False,2.9
2016-07-11,1.0,0.5,28.0,Monday,7,False,3.3
2016-07-12,0.0,0.464,31.0,Tuesday,7,False,1.9
2016-07-13,2.0,0.5,74.0,Wednesday,7,False,3.0
2016-07-14,4.0,0.75,78.0,Thursday,7,False,4.8
2016-07-15,1.0,0.714,35.0,Friday,7,False,0.4
2016-07-16,0.0,0.679,36.0,Saturday,7,False,0.9
2016-07-17,,,63.0,Sunday,7,False,2.9
2016-07-18,2.0,0.643,81.0,Monday,7,False,1.6
2016-07-19,3.0,0.679,86.0,Tuesday,7,False,3.2
2016-07-20,2.0,0.714,49.0,Wednesday,7,False,1.0
2016-07-21,0.0,0.679,67.0,Thursday,7,False,3.5
2016-07-22,0.0,0.571,51.0,Friday,7,False,2.4
2016-07-23,1.0,0.571,37.0,Saturday,7,False,2.5
2016-07-24,3.0,,69.0,Sunday,7,False,4.1
2016-07-25,0.0,0.536,53.0,Monday,7,False,4.0
2016-07-26,1.0,0.536,66.0,Tuesday,7,False,3.4
2016-07-27,2.0,0.571,60.0,Wednesday,7,False,0.7
2016-07-28,5.0,0.786,98.0,Thursday,7,False,2.5
2016-07-29,2.0,,72.0,Friday,7,False,4.0
2016-07-30,1.0,0.786,62.0,Saturday,7,False,2.9
2016-07-31,1.0,0.786,57.0,Sunday,7,False,2.8
2016-08-01,1.0,0.679,68.0,Monday,8,False,0.5
2016-08-02,2.0,0.714,52.0,Tuesday,8,False,4.4
2016-08-03,3.0,0.821,73.0,Wednesday,8,False,0.4
2016-08-04,1.0,0.821,70.0,Thursday,8,False,2.3
2016-08-05,1.0,0.786,29.0,Friday,8,False,2.7
2016-08-06,2.0,0.786,72.0,Saturday,8,False,2.7
2016-08-07,0.0,0.714,52.0,Sunday,8,False,1.2
2016-08-08,1.0,0.679,58.0,Monday,8,False,2.1
2016-08-09,3.0,0.607,88.0,Tuesday,8,False,2.7
2016-08-10,5.0,0.679,83.0,Wednesday,8,False,
2016-08-11,1.0,0.679,47.0,Thursday,8,False,2.0
2016-08-12,0.0,0.607,45.0,Friday,8,False,2.4
2016-08-13,4.0,0.821,79.0,Saturday,8,False,4.6
2016-08-14,1.0,0.821,50.0,Sunday,8,False,4.3
2016-08-15,1.0,0.821,56.0,Monday,8,False,3.1
2016-08-16,2.0,0.893,43.0,Tuesday,8,False,4.5
2016-08-17,3.0,0.964,67.0,Wednesday,8,False,2.1
2016-08-18,1.0,0.964,28.0,Thursday,8,False,2.7
2016-08-19,1.0,0.929,64.0,Friday,8,False,3.1
2016-08-20,,0.821,51.0,Saturday,8,False,3.9
2016-08-21,2.0,0.857,85.0,Sunday,8,False,5.5
2016-08-22,2.0,0.821,83.0,Monday,8,False,1.9
2016-08-23,0.0,0.607,43.0,Tuesday,8,False,2.2
2016-08-24,3.0,0.643,80.0,Wednesday,8,False,3.6
2016-08-25,1.0,0.607,43.0,Thursday,8,False,1.9
2016-08-26,2.0,0.643,47.0,Friday,8,False,2.9
2016-08-27,1.0,0.607,55.0,Saturday,8,False,2.6
2016-08-28,1.0,0.536,38.0,Sunday,8,False,3.1
2016-08-29,1.0,0.536,34.0,Monday,8,False,0.4
2016-08-30,3.0,0.607,68.0,Tuesday,8,False,
2016-08-31,1.0,0.679,68.0,Wednesday,8,False,1.8
2016-09-01,2.0,0.75,72.0,Thursday,9,False,0.7
2016-09-02,0.0,0.679,67.0,Friday,9,False,3.3
2016-09-03,2.0,0.536,69.0,Saturday,9,False,3.5
2016-09-04,1.0,0.679,65.0,Sunday,9,False,1.6
2016-09-05,0.0,0.643,63.0,Monday,9,False,3.1
2016-09-06,2.0,0.643,85.0,Tuesday,9,False,3.3
2016-09-07,2.0,0.607,75.0,Wednesday,9,False,2.0
2016-09-08,0.0,0.571,42.0,Thursday,9,False,
2016-09-09,1.0,0.679,77.0,Friday,9,False,3.6
2016-09-10,2.0,0.75,83.0,Saturday,9,False,3.8
2016-09-11,1.0,0.679,56.0,Sunday,9,False,2.1
2016-09-12,0.0,0.679,50.0,Monday,9,False,2.9
2016-09-13,1.0,0.607,63.0,Tuesday,9,False,1.7
2016-09-14,2.0,0.714,91.0,Wednesday,9,False,4.6
2016-09-15,4.0,0.714,115.0,Thursday,9,False,3.8
2016-09-16,1.0,0.643,74.0,Friday,9,False,4.7
2016-09-17,0.0,0.607,39.0,Saturday,9,False,1.5
2016-09-18,0.0,0.607,57.0,Sunday,9,False,1.8
2016-09-19,0.0,0.5,57.0,Monday,9,False,3.6
2016-09-20,2.0,0.464,87.0,Tuesday,9,False,3.8
2016-09-21,4.0,0.571,107.0,Wednesday,9,False,2.3
2016-09-22,1.0,0.714,71.0,Thursday,9,False,1.9
2016-09-23,1.0,0.714,54.0,Friday,9,False,0.4
2016-09-24,2.0,0.786,72.0,Saturday,9,False,4.4
2016-09-25,1.0,0.821,71.0,Sunday,9,False,2.1
2016-09-26,5.0,0.929,103.0,Monday,9,False,5.2
2016-09-27,0.0,1.0,36.0,Tuesday,9,False,0.5
2016-09-28,0.0,0.821,58.0,Wednesday,9,False,
2016-09-29,4.0,,106.0,Thursday,9,False,3.7
2016-09-30,2.0,0.857,68.0,Friday,9,False,3.6
2016-10-01,1.0,,53.0,Saturday,10,False,1.7
2016-10-02,2.0,0.821,,Sunday,10,False,1.5
2016-10-03,0.0,0.786,74.0,Monday,10,False,3.6
2016-10-04,2.0,0.857,70.0,Tuesday,10,False,3.2
2016-10-05,3.0,0.857,98.0,Wednesday,10,False,3.6
2016-10-06,2.0,0.929,80.0,Thursday,10,False,4.5
2016-10-07,0.0,0.786,65.0,Friday,10,False,1.2
2016-10-08,1.0,0.75,67.0,Saturday,10,False,3.1
2016-10-09,2.0,0.714,65.0,Sunday,10,False,4.8
2016-10-10,2.0,0.679,64.0,Monday,10,False,2.3
2016-10-11,0.0,0.643,48.0,Tuesday,10,False,2.1
2016-10-12,1.0,0.679,60.0,Wednesday,10,False,3.5
2016-10-13,2.0,0.75,84.0,Thursday,10,False,4.2
2016-10-14,1.0,,88.0,Friday,10,False,4.8
2016-10-15,1.0,0.607,54.0,Saturday,10,False,3.3
2016-10-16,2.0,0.536,74.0,Sunday,10,False,3.4
2016-10-17,3.0,0.607,87.0,Monday,10,False,4.5
2016-10-18,1.0,0.571,67.0,Tuesday,10,False,4.0
2016-10-19,1.0,,63.0,Wednesday,10,False,4.5
2016-10-20,3.0,0.464,97.0,Thursday,10,False,6.0
2016-10-21,2.0,0.393,94.0,Friday,10,False,4.0
2016-10-22,1.0,0.536,47.0,Saturday,10,False,3.6
2016-10-23,3.0,0.679,95.0,Sunday,10,False,
2016-10-24,0.0,0.786,37.0,Monday,10,False,2.7
2016-10-25,1.0,0.714,77.0,Tuesday,10,False,2.6
2016-10-26,1.0,0.714,74.0,Wednesday,10,False,3.9
2016-10-27,1.0,0.786,44.0,Thursday,10,False,2.2
2016-10-28,3.0,0.964,59.0,Friday,10,False,1.9
2016-10-29,1.0,,72.0,Saturday,10,False,1.1
2016-10-30,1.0,0.857,74.0,Sunday,10,False,1.6
2016-10-31,2.0,0.821,64.0,Monday,10,False,1.9
2016-11-01,5.0,1.0,131.0,Tuesday,11,False,7.3
2016-11-02,2.0,,104.0,Wednesday,11,False,3.7
2016-11-03,0.0,0.893,84.0,Thursday,11,False,4.9
2016-11-04,1.0,0.857,87.0,Friday,11,False,1.6
2016-11-05,0.0,0.857,97.0,Saturday,11,False,
2016-11-06,0.0,0.786,99.0,Sunday,11,False,4.5
2016-11-07,2.0,0.857,,Monday,11,False,5.2
2016-11-08,0.0,0.75,89.0,Tuesday,11,False,4.2
2016-11-09,1.0,0.75,93.0,Wednesday,11,False,3.9
2016-11-10,5.0,0.893,145.0,Thursday,11,False,5.7
2016-11-11,1.0,0.893,101.0,Friday,11,False,3.7
2016-11-12,1.0,,82.0,Saturday,11,False,5.4
2016-11-13,0.0,0.75,69.0,Sunday,11,False,2.4
2016-11-14,0.0,0.643,83.0,Monday,11,False,4.9
2016-11-15,1.0,0.536,80.0,Tuesday,11,False,3.8
2016-11-16,1.0,0.5,,Wednesday,11,False,1.5
2016-11-17,0.0,0.357,67.0,Thursday,11,False,2.8
2016-11-18,0.0,0.321,70.0,Friday,11,False,2.4
2016-11-19,0.0,0.214,91.0,Saturday,11,False,4.2
2016-11-20,2.0,0.286,98.0,Sunday,11,False,5.9
2016-11-21,3.0,0.393,101.0,Monday,11,False,2.7
2016-11-22,2.0,0.429,98.0,Tuesday,11,False,5.4
2016-11-23,1.0,0.429,79.0,Wednesday,11,False,1.0
2016-11-24,1.0,0.464,96.0,Thursday,11,False,4.4
2016-11-25,0.0,0.5,77.0,Friday,11,False,3.2
2016-11-26,1.0,,89.0,Saturday,11,False,3.0
2016-11-27,0.0,0.643,69.0,Sunday,11,False,1.9
2016-11-28,3.0,0.786,106.0,Monday,11,False,3.7
2016-11-29,1.0,,104.0,Tuesday,11,False,5.5
2016-11-30,0.0,0.786,69.0,Wednesday,11,False,3.3
2016-12-01,2.0,0.786,100.0,Thursday,12,False,3.9
2016-12-02,2.0,0.786,97.0,Friday,12,False,4.4
2016-12-03,4.0,0.929,,Saturday,12,False,4.1
2016-12-04,1.0,0.857,79.0,Sunday,12,False,3.9
2016-12-05,1.0,0.821,90.0,Monday,12,False,3.7
2016-12-06,1.0,0.929,93.0,Tuesday,12,False,3.2
2016-12-07,0.0,0.964,81.0,Wednesday,12,False,2.8
2016-12-08,3.0,0.964,104.0,Thursday,12,False,4.7
2016-12-09,4.0,1.0,113.0,Friday,12,False,7.7
2016-12-10,0.0,0.929,81.0,Saturday,12,False,5.7
2016-12-11,,1.0,94.0,Sunday,12,False,3.3
2016-12-12,1.0,1.036,,Monday,12,False,4.4
2016-12-13,0.0,0.964,68.0,Tuesday,12,False,1.8
2016-12-14,0.0,1.0,74.0,Wednesday,12,False,4.0
2016-12-15,0.0,0.857,87.0,Thursday,12,False,4.1
2016-12-16,2.0,0.821,73.0,Friday,12,False,2.8
2016-12-17,1.0,0.821,81.0,Saturday,12,False,4.4
2016-12-18,2.0,0.75,102.0,Sunday,12,False,4.1
2016-12-19,2.0,0.786,99.0,Monday,12,False,2.3
2016-12-20,0.0,0.75,77.0,Tuesday,12,False,3.6
2016-12-21,,0.714,100.0,Wednesday,12,False,3.3
2016-12-22,2.0,0.75,82.0,Thursday,12,False,4.2
2016-12-23,3.0,0.75,102.0,Friday,12,False,4.5
2016-12-24,3.0,0.75,100.0,Saturday,12,False,2.6
2016-12-25,1.0,0.786,71.0,Sunday,12,True,3.0
2016-12-26,2.0,0.821,85.0,Monday,12,True,4.2
2016-12-27,2.0,0.786,103.0,Tuesday,12,False,4.2
2016-12-28,2.0,0.821,87.0,Wednesday,12,False,2.4
2016-12-29,0.0,0.75,70.0,Thursday,12,False,2.2
2016-12-30,4.0,0.786,108.0,Friday,12,False,3.1
2016-12-31,2.0,0.821,103.0,Saturday,12,False,4.6
2017-01-01,2.0,0.893,83.0,Sunday,1,True,3.4
2017-01-02,2.0,0.857,106.0,Monday,1,False,4.1
2017-01-03,2.0,0.964,80.0,Tuesday,1,False,3.1
2017-01-04,3.0,1.0,114.0,Wednesday,1,False,5.7
2017-01-05,2.0,1.036,105.0,Thursday,1,False,4.2
2017-01-06,2.0,1.107,88.0,Friday,1,False,4.9
2017-01-07,0.0,0.929,81.0,Saturday,1,False,3.2
2017-01-08,3.0,1.071,94.0,Sunday,1,False,4.8
2017-01-09,0.0,1.0,78.0,Monday,1,False,4.6
2017-01-10,3.0,1.107,129.0,Tuesday,1,False,5.2
2017-01-11,2.0,1.107,106.0,Wednesday,1,False,3.1
2017-01-12,2.0,1.25,99.0,Thursday,1,False,6.4
2017-01-13,2.0,1.25,105.0,Friday,1,False,5.7
2017-01-14,1.0,1.214,83.0,Saturday,1,False,4.0
2017-01-15,4.0,1.286,95.0,Sunday,1,False,2.2
2017-01-16,0.0,1.143,58.0,Monday,1,False,0.4
2017-01-17,2.0,1.071,83.0,Tuesday,1,False,2.8
2017-01-18,1.0,0.964,68.0,Wednesday,1,False,4.2
2017-01-19,0.0,0.821,76.0,Thursday,1,False,3.3
2017-01-20,1.0,0.75,94.0,Friday,1,False,1.2
2017-01-21,2.0,0.786,110.0,Saturday,1,False,4.2
2017-01-22,1.0,0.643,76.0,Sunday,1,False,4.9
2017-01-23,0.0,0.679,84.0,Monday,1,False,1.9
2017-01-24,2.0,0.714,105.0,Tuesday,1,False,5.2
2017-01-25,0.0,0.643,96.0,Wednesday,1,False,3.6
2017-01-26,1.0,0.571,85.0,Thursday,1,False,0.7
2017-01-27,4.0,0.786,115.0,Friday,1,False,6.1
2017-01-28,1.0,0.75,60.0,Saturday,1,False,2.4
2017-01-29,2.0,0.821,89.0,Sunday,1,False,3.9
2017-01-30,2.0,0.857,90.0,Monday,1,False,1.8
2017-01-31,0.0,0.857,80.0,Tuesday,1,False,3.4
2017-02-01,2.0,0.786,104.0,Wednesday,2,False,2.3
2017-02-02,0.0,0.571,71.0,Thursday,2,False,4.9
2017-02-03,0.0,0.464,63.0,Friday,2,False,1.2
2017-02-04,,0.607,96.0,Saturday,2,False,5.4
2017-02-05,2.0,0.714,124.0,Sunday,2,False,4.9
2017-02-06,0.0,0.786,82.0,Monday,2,False,2.2
2017-02-07,2.0,0.714,101.0,Tuesday,2,False,4.1
2017-02-08,0.0,0.714,91.0,Wednesday,2,False,2.6
2017-02-09,1.0,0.786,110.0,Thursday,2,False,3.3
2017-02-10,2.0,0.821,84.0,Friday,2,False,2.2
2017-02-11,,0.75,91.0,Saturday,2,False,1.5
2017-02-12,0.0,,87.0,Sunday,2,False,5.5
2017-02-13,2.0,0.679,99.0,Monday,2,False,5.0
2017-02-14,2.0,0.679,88.0,Tuesday,2,False,2.6
2017-02-15,2.0,,99.0,Wednesday,2,False,4.8
2017-02-16,0.0,0.714,83.0,Thursday,2,False,3.9
2017-02-17,,0.714,94.0,Friday,2,False,2.0
2017-02-18,1.0,0.607,112.0,Saturday,2,False,3.4
2017-02-19,2.0,0.714,,Sunday,2,False,3.3
2017-02-20,1.0,0.643,85.0,Monday,2,False,4.9
2017-02-21,3.0,0.679,116.0,Tuesday,2,False,2.7
2017-02-22,1.0,0.679,84.0,Wednesday,2,False,5.5
2017-02-23,4.0,0.857,116.0,Thursday,2,False,
2017-02-24,2.0,0.929,96.0,Friday,2,False,3.3
2017-02-25,2.0,0.964,97.0,Saturday,2,False,
2017-02-26,1.0,0.893,87.0,Sunday,2,False,3.0
2017-02-27,2.0,0.929,85.0,Monday,2,False,5.5
2017-02-28,1.0,0.964,92.0,Tuesday,2,False,6.4
2017-03-01,2.0,1.0,89.0,Wednesday,3,False,2.2
2017-03-02,5.0,1.036,120.0,Thursday,3,False,3.9
2017-03-03,1.0,0.964,,Friday,3,False,4.6
2017-03-04,3.0,1.0,125.0,Saturday,3,False,4.8
2017-03-05,1.0,0.964,87.0,Sunday,3,False,5.4
2017-03-06,1.0,0.964,88.0,Monday,3,False,5.3
2017-03-07,2.0,0.929,97.0,Tuesday,3,False,4.2
2017-03-08,1.0,0.893,80.0,Wednesday,3,False,2.7
2017-03-09,1.0,0.857,61.0,Thursday,3,False,
2017-03-10,0.0,0.821,70.0,Friday,3,False,5.4
2017-03-11,0.0,0.643,87.0,Saturday,3,False,2.9
2017-03-12,0.0,0.75,95.0,Sunday,3,False,2.7
2017-03-13,4.0,0.857,129.0,Monday,3,False,3.9
2017-03-14,2.0,0.964,96.0,Tuesday,3,False,
2017-03-15,0.0,1.0,91.0,Wednesday,3,False,2.8
2017-03-16,1.0,1.036,92.0,Thursday,3,False,3.5
2017-03-17,2.0,1.071,106.0,Friday,3,False,4.0
2017-03-18,1.0,1.036,93.0,Saturday,3,False,1.9
2017-03-19,0.0,,97.0,Sunday,3,False,3.7
2017-03-20,4.0,1.036,114.0,Monday,3,False,3.9
2017-03-21,1.0,1.107,100.0,Tuesday,3,False,4.5
2017-03-22,4.0,1.25,130.0,Wednesday,3,False,4.2
2017-03-23,4.0,1.393,116.0,Thursday,3,False,4.0
2017-03-24,1.0,1.321,70.0,Friday,3,False,2.7
2017-03-25,1.0,1.25,74.0,Saturday,3,False,1.4
2017-03-26,1.0,,84.0,Sunday,3,False,4.8
2017-03-27,0.0,0.893,78.0,Monday,3,False,1.9
2017-03-28,0.0,0.821,89.0,Tuesday,3,False,5.7
2017-03-29,0.0,0.643,82.0,Wednesday,3,False,
2017-03-30,1.0,0.643,97.0,Thursday,3,False,4.1
2017-03-31,1.0,0.607,108.0,Friday,3,False,2.8
2017-04-01,1.0,0.643,65.0,Saturday,4,False,1.2
2017-04-02,,0.536,73.0,Sunday,4,False,4.1
2017-04-03,2.0,0.643,86.0,Monday,4,False,4.0
2017-04-04,2.0,0.75,82.0,Tuesday,4,False,6.5
2017-04-05,3.0,0.821,102.0,Wednesday,4,False,3.7
2017-04-06,0.0,0.714,60.0,Thursday,4,False,3.0
2017-04-07,0.0,0.714,76.0,Friday,4,False,1.6
2017-04-08,2.0,0.75,63.0,Saturday,4,False,3.3
2017-04-09,4.0,0.821,95.0,Sunday,4,False,3.3
2017-04-10,2.0,0.786,81.0,Monday,4,False,3.0
2017-04-11,2.0,0.75,76.0,Tuesday,4,False,2.9
2017-04-12,3.0,0.679,80.0,Wednesday,4,False,
2017-04-13,1.0,0.643,99.0,Thursday,4,False,
2017-04-14,1.0,0.571,80.0,Friday,4,True,3.8
2017-04-15,1.0,0.679,59.0,Saturday,4,False,3.1
2017-04-16,2.0,0.679,70.0,Sunday,4,True,2.1
2017-04-17,0.0,0.607,58.0,Monday,4,True,2.8
2017-04-18,0.0,0.714,,Tuesday,4,False,3.6
2017-04-19,1.0,0.643,75.0,Wednesday,4,False,4.3
2017-04-20,1.0,0.679,84.0,Thursday,4,False,4.1
2017-04-21,1.0,0.75,73.0,Friday,4,False,3.7
2017-04-22,1.0,0.679,67.0,Saturday,4,False,5.0
2017-04-23,1.0,0.643,59.0,Sunday,4,False,2.5
2017-04-24,0.0,0.571,42.0,Monday,4,False,5.0
2017-04-25,2.0,0.536,68.0,Tuesday,4,False,4.5
2017-04-26,4.0,0.714,91.0,Wednesday,4,False,2.8
2017-04-27,1.0,0.75,72.0,Thursday,4,True,3.9
2017-04-28,3.0,0.893,68.0,Friday,4,False,0.6
2017-04-29,,0.786,60.0,Saturday,4,False,0.4
2017-04-30,0.0,0.75,71.0,Sunday,4,False,5.1
2017-05-01,3.0,0.786,93.0,Monday,5,False,3.5
2017-05-02,0.0,0.714,50.0,Tuesday,5,False,1.0
2017-05-03,4.0,0.821,104.0,Wednesday,5,False,5.8
2017-05-04,1.0,0.786,52.0,Thursday,5,False,1.7
2017-05-05,1.0,0.75,60.0,Friday,5,False,3.3
2017-05-06,3.0,0.821,,Saturday,5,False,3.2
2017-05-07,2.0,0.857,80.0,Sunday,5,False,5.1
2017-05-08,4.0,0.929,115.0,Monday,5,False,1.1
2017-05-09,1.0,0.893,62.0,Tuesday,5,False,4.3
2017-05-10,2.0,0.964,82.0,Wednesday,5,False,3.3
2017-05-11,3.0,1.0,105.0,Thursday,5,False,3.8
2017-05-12,0.0,0.964,73.0,Friday,5,False,0.9
2017-05-13,2.0,0.929,80.0,Saturday,5,False,4.2
2017-05-14,2.0,0.893,82.0,Sunday,5,False,3.3
2017-05-15,2.0,1.036,81.0,Monday,5,False,3.6
2017-05-16,2.0,1.036,79.0,Tuesday,5,False,1.5
2017-05-17,3.0,1.0,104.0,Wednesday,5,False,4.3
2017-05-18,1.0,1.0,71.0,Thursday,5,False,4.1
2017-05-19,1.0,0.857,68.0,Friday,5,False,2.1
2017-05-20,1.0,0.893,52.0,Saturday,5,False,2.3
